RAM,Storage,GPU,Screen,Processor,Price
16,512,RTX 5080,16.0,Pro,248130.0
128,512,M5 Max,17.3,Max,380779.0
32,256,Integrated,13.3,Ultra,193138.0
128,4096,RTX 5060,14.0,Max,453588.0
64,512,Integrated,14.0,Ultra,224274.0
8,2048,M5 Max,15.6,Base,293802.0
64,256,Integrated,15.6,Base,148925.0
8,256,M5 Max,15.6,Base,222174.0
128,512,M5 Pro,13.3,Base,266124.0
32,512,M5 Pro,13.3,Base,185530.0
32,512,M5 Pro,13.3,Pro,217613.0
16,256,Integrated,16.0,Base,95205.0
64,4096,RTX 5080,18.0,Base,421741.0
8,2048,RTX 5080,18.0,Base,285239.0
128,4096,RTX 5080,17.3,Max,519145.0
32,512,RTX 5060,17.3,Ultra,270568.0
64,4096,M5 Max,17.3,Pro,447015.0
64,1024,RTX 5060,17.3,Max,282475.0
32,2048,Integrated,16.0,Base,183359.0
128,4096,RTX 5060,16.0,Pro,425882.0
32,4096,Integrated,14.0,Base,269058.0
8,1024,RTX 5080,13.3,Pro,267479.0
32,4096,M5 Max,16.0,Pro,412216.0
16,256,M5 Pro,15.6,Pro,184307.0
32,2048,RTX 5080,17.3,Pro,331908.0
32,512,M5 Pro,17.3,Base,196340.0
64,1024,M5 Max,16.0,Base,288638.0
64,2048,RTX 5060,17.3,Pro,285930.0
32,1024,M5 Max,17.3,Pro,292082.0
128,1024,RTX 5060,15.6,Pro,288081.0
64,1024,M5 Pro,14.0,Base,230732.0
32,1024,Integrated,16.0,Ultra,225642.0
32,256,M5 Pro,15.6,Ultra,262435.0
128,1024,RTX 5080,13.3,Max,395367.0
64,512,RTX 5060,17.3,Pro,234922.0
8,4096,Integrated,17.3,Max,305934.0
32,256,Integrated,16.0,Max,158490.0
8,4096,Integrated,14.0,Base,243981.0
8,256,M5 Pro,17.3,Ultra,254521.0
8,4096,Integrated,14.0,Max,295078.0
32,2048,M5 Pro,13.3,Pro,283091.0
16,256,M5 Pro,18.0,Max,222302.0
16,1024,RTX 5080,18.0,Base,267482.0
16,256,Integrated,18.0,Pro,124036.0
16,2048,RTX 5080,17.3,Max,351146.0
8,256,RTX 5060,16.0,Base,141467.0
8,1024,Integrated,15.6,Pro,152771.0
16,1024,M5 Max,15.6,Ultra,330192.0
128,1024,Integrated,16.0,Max,267577.0
8,2048,Integrated,16.0,Pro,200243.0
16,2048,M5 Max,17.3,Base,303552.0
32,4096,RTX 5080,18.0,Base,399466.0
16,256,Integrated,13.3,Ultra,188985.0
32,4096,RTX 5060,15.6,Base,330250.0
16,4096,Integrated,13.3,Max,307118.0
32,512,Integrated,14.0,Ultra,200917.0
8,4096,M5 Max,18.0,Max,423271.0
8,256,M5 Max,15.6,Base,222646.0
16,1024,M5 Max,17.3,Pro,272076.0
128,1024,RTX 5080,14.0,Max,384774.0
128,1024,RTX 5060,13.3,Max,327792.0
64,256,Integrated,13.3,Ultra,208610.0
64,4096,M5 Max,13.3,Base,420928.0
64,4096,M5 Pro,17.3,Base,372928.0
8,4096,M5 Pro,18.0,Ultra,415129.0
64,1024,Integrated,18.0,Pro,189077.0
64,4096,RTX 5080,18.0,Pro,441106.0
16,512,M5 Max,15.6,Max,281462.0
128,1024,RTX 5060,13.3,Base,266296.0
64,2048,M5 Pro,16.0,Pro,313182.0
32,1024,Integrated,14.0,Pro,171559.0
32,256,Integrated,16.0,Pro,137781.0
64,1024,RTX 5080,14.0,Ultra,372540.0
16,1024,Integrated,16.0,Max,195649.0
16,4096,Integrated,18.0,Pro,284307.0
128,512,RTX 5060,14.0,Max,295409.0
32,256,Integrated,13.3,Base,119959.0
128,256,M5 Pro,18.0,Base,270832.0
32,512,Integrated,18.0,Ultra,210646.0
128,1024,RTX 5060,13.3,Pro,287186.0
8,256,M5 Pro,16.0,Ultra,243802.0
16,512,M5 Max,13.3,Max,286470.0
32,2048,RTX 5080,17.3,Ultra,383439.0
32,4096,RTX 5060,13.3,Pro,327181.0
128,4096,M5 Pro,15.6,Pro,432067.0
64,256,RTX 5060,14.0,Ultra,273941.0
16,256,RTX 5060,16.0,Max,197730.0
32,4096,RTX 5060,13.3,Max,363363.0
64,2048,Integrated,18.0,Pro,232375.0
8,2048,Integrated,13.3,Max,210133.0
16,512,M5 Max,13.3,Pro,243988.0
16,2048,RTX 5060,13.3,Pro,250724.0
8,1024,M5 Max,13.3,Ultra,332201.0
8,1024,M5 Max,13.3,Ultra,333133.0
8,256,M5 Max,16.0,Pro,238442.0
128,1024,RTX 5080,17.3,Base,349373.0
128,1024,M5 Max,18.0,Ultra,434355.0
64,512,Integrated,16.0,Base,156263.0
8,1024,RTX 5060,16.0,Pro,194381.0
8,4096,M5 Pro,17.3,Pro,353611.0
128,4096,M5 Pro,14.0,Max,460822.0
32,1024,Integrated,18.0,Base,156015.0
128,512,RTX 5060,18.0,Ultra,341997.0
16,256,Integrated,14.0,Pro,129990.0
128,1024,M5 Max,14.0,Pro,368719.0
16,512,Integrated,15.6,Base,105742.0
32,1024,M5 Pro,15.6,Pro,235142.0
16,4096,Integrated,13.3,Ultra,326567.0
32,4096,M5 Max,18.0,Pro,424083.0
8,512,Integrated,14.0,Base,104900.0
16,256,RTX 5080,18.0,Pro,256681.0
16,512,RTX 5060,18.0,Ultra,256128.0
64,1024,RTX 5060,18.0,Base,232222.0
16,1024,RTX 5060,13.3,Pro,210038.0
128,256,M5 Pro,15.6,Base,260614.0
64,1024,M5 Pro,14.0,Base,245320.0
8,1024,M5 Max,14.0,Ultra,316590.0
64,2048,RTX 5080,16.0,Base,334196.0
128,4096,RTX 5060,14.0,Base,388045.0
8,512,M5 Max,13.3,Ultra,308195.0
8,2048,RTX 5080,16.0,Base,286070.0
16,4096,M5 Max,14.0,Base,380267.0
8,1024,RTX 5060,18.0,Max,236592.0
8,4096,M5 Pro,16.0,Pro,335375.0
16,4096,Integrated,14.0,Base,251593.0
64,2048,Integrated,17.3,Base,209266.0
32,2048,M5 Max,15.6,Ultra,394177.0
64,2048,Integrated,16.0,Pro,242598.0
64,512,Integrated,17.3,Ultra,228691.0
32,1024,Integrated,15.6,Max,206761.0
32,1024,Integrated,16.0,Ultra,232673.0
64,512,RTX 5080,17.3,Pro,290425.0
16,4096,M5 Pro,15.6,Base,320615.0
32,4096,M5 Pro,14.0,Ultra,420633.0
16,512,RTX 5060,16.0,Pro,188131.0
64,256,Integrated,15.6,Pro,165710.0
32,512,M5 Pro,18.0,Pro,231619.0
32,4096,RTX 5080,15.6,Pro,404610.0
8,4096,M5 Max,18.0,Base,380359.0
128,2048,M5 Max,18.0,Base,384651.0
128,2048,RTX 5060,18.0,Pro,340615.0
32,256,M5 Max,17.3,Ultra,312382.0
32,512,RTX 5060,17.3,Max,237255.0
16,512,RTX 5080,16.0,Pro,258684.0
32,256,RTX 5080,17.3,Pro,251301.0
16,512,RTX 5080,14.0,Base,230555.0
16,256,Integrated,18.0,Max,166073.0
128,2048,M5 Pro,13.3,Max,375054.0
32,1024,M5 Pro,18.0,Ultra,304363.0
128,1024,M5 Pro,15.6,Ultra,379968.0
64,4096,RTX 5080,18.0,Max,478460.0
16,1024,RTX 5060,16.0,Max,242111.0
128,2048,RTX 5080,16.0,Ultra,460451.0
128,4096,M5 Pro,13.3,Ultra,501372.0
16,1024,RTX 5060,13.3,Pro,202417.0
32,1024,RTX 5080,13.3,Base,264509.0
128,1024,M5 Max,15.6,Base,346046.0
32,512,M5 Pro,17.3,Pro,216137.0
32,1024,M5 Max,16.0,Ultra,344639.0
32,2048,RTX 5060,13.3,Pro,256573.0
8,2048,RTX 5080,14.0,Pro,315134.0
32,4096,Integrated,15.6,Pro,298903.0
64,256,RTX 5080,13.3,Max,310198.0
128,4096,RTX 5060,14.0,Pro,419975.0
64,256,RTX 5080,15.6,Max,318470.0
16,256,M5 Pro,17.3,Ultra,262765.0
16,2048,RTX 5060,13.3,Base,223225.0
8,4096,Integrated,16.0,Max,304538.0
16,512,Integrated,13.3,Max,151891.0
128,2048,Integrated,17.3,Max,312293.0
32,512,RTX 5060,15.6,Max,227615.0
16,2048,M5 Max,16.0,Max,347412.0
32,2048,Integrated,13.3,Ultra,268647.0
16,512,Integrated,18.0,Ultra,202053.0
32,512,RTX 5060,16.0,Ultra,249369.0
64,512,M5 Max,16.0,Ultra,345127.0
32,2048,RTX 5060,14.0,Ultra,325103.0
8,256,RTX 5080,13.3,Base,222807.0
32,512,M5 Pro,17.3,Base,204819.0
8,1024,RTX 5080,18.0,Base,257117.0
8,256,RTX 5060,16.0,Pro,164102.0
16,256,RTX 5080,14.0,Max,280640.0
64,512,Integrated,16.0,Base,163200.0
128,1024,RTX 5060,17.3,Base,287662.0
16,2048,M5 Max,18.0,Base,309886.0
64,512,Integrated,14.0,Base,147337.0
16,2048,M5 Max,15.6,Max,340840.0
16,4096,M5 Pro,14.0,Base,324985.0
128,512,M5 Max,18.0,Ultra,407297.0
16,1024,RTX 5060,18.0,Max,246920.0
128,1024,RTX 5060,14.0,Pro,286568.0
16,512,M5 Pro,14.0,Pro,191967.0
128,4096,M5 Max,14.0,Base,471153.0
32,1024,M5 Pro,18.0,Pro,245783.0
32,512,RTX 5060,14.0,Ultra,252160.0
64,256,M5 Max,15.6,Base,271177.0
64,2048,Integrated,13.3,Ultra,289206.0
8,4096,RTX 5060,16.0,Ultra,378334.0
8,4096,RTX 5060,14.0,Ultra,375932.0
8,256,Integrated,16.0,Base,99728.0
16,2048,Integrated,15.6,Pro,189023.0
128,4096,RTX 5060,18.0,Base,394680.0
64,2048,RTX 5080,17.3,Max,384844.0
64,2048,RTX 5060,15.6,Ultra,351548.0
32,512,RTX 5060,14.0,Pro,198111.0
16,512,RTX 5060,18.0,Base,173816.0
8,4096,RTX 5080,15.6,Pro,381886.0
32,4096,M5 Max,14.0,Pro,401355.0
16,1024,M5 Pro,13.3,Ultra,286147.0
16,4096,RTX 5080,14.0,Max,434133.0
8,2048,RTX 5060,18.0,Ultra,311938.0
16,256,Integrated,17.3,Base,104227.0
32,2048,M5 Pro,15.6,Base,248946.0
16,256,M5 Pro,18.0,Max,230191.0
16,4096,RTX 5080,13.3,Max,418798.0
16,256,Integrated,14.0,Ultra,183011.0
16,2048,Integrated,17.3,Max,219506.0
64,512,M5 Max,18.0,Ultra,362360.0
32,2048,Integrated,15.6,Max,243279.0
64,256,RTX 5080,15.6,Max,313709.0
128,256,RTX 5060,18.0,Base,241175.0
32,256,M5 Pro,18.0,Max,233772.0
8,256,M5 Max,18.0,Max,264672.0
32,2048,RTX 5080,13.3,Base,295372.0
128,2048,M5 Max,14.0,Max,427829.0
64,4096,M5 Pro,15.6,Pro,381314.0
8,2048,Integrated,14.0,Base,170220.0
32,512,M5 Pro,14.0,Base,198603.0
8,4096,M5 Pro,13.3,Pro,328721.0
8,512,RTX 5080,13.3,Pro,233749.0
128,512,M5 Pro,17.3,Ultra,349110.0
64,4096,M5 Max,18.0,Ultra,508998.0
64,256,M5 Max,17.3,Ultra,349423.0
16,256,RTX 5060,16.0,Ultra,241192.0
64,512,Integrated,17.3,Pro,177364.0
16,2048,M5 Pro,18.0,Base,242415.0
64,1024,M5 Max,17.3,Ultra,386402.0
128,2048,RTX 5080,14.0,Pro,407141.0
128,1024,RTX 5060,13.3,Base,263222.0
64,1024,RTX 5080,14.0,Base,281605.0
128,4096,RTX 5080,14.0,Pro,490676.0
8,512,Integrated,14.0,Base,104829.0
128,256,RTX 5080,13.3,Max,367290.0
64,2048,RTX 5080,15.6,Ultra,411221.0
32,2048,Integrated,18.0,Base,202689.0
8,512,M5 Pro,17.3,Ultra,252199.0
64,1024,RTX 5080,17.3,Ultra,375357.0
64,2048,RTX 5080,17.3,Ultra,414575.0
128,2048,RTX 5080,13.3,Ultra,469598.0
16,2048,RTX 5080,16.0,Base,294983.0
32,1024,Integrated,13.3,Ultra,227680.0
16,1024,RTX 5080,18.0,Pro,281634.0
64,512,Integrated,17.3,Ultra,240359.0
32,4096,M5 Pro,17.3,Pro,371122.0
64,2048,Integrated,13.3,Max,256963.0
16,4096,M5 Pro,14.0,Max,373658.0
16,256,RTX 5080,17.3,Ultra,314372.0
8,512,RTX 5080,15.6,Base,230180.0
16,4096,RTX 5060,16.0,Ultra,395331.0
16,2048,RTX 5080,14.0,Base,302520.0
32,4096,RTX 5080,17.3,Max,438860.0
128,2048,RTX 5080,15.6,Ultra,466521.0
64,512,RTX 5080,15.6,Max,326787.0
32,512,RTX 5080,18.0,Max,312022.0
8,1024,M5 Max,13.3,Ultra,325629.0
128,4096,M5 Max,14.0,Pro,490156.0
32,1024,M5 Max,16.0,Max,319438.0
16,4096,RTX 5080,16.0,Max,421625.0
8,4096,M5 Max,14.0,Pro,386352.0
16,256,M5 Max,15.6,Ultra,302707.0
16,4096,M5 Pro,18.0,Pro,361571.0
128,4096,M5 Max,17.3,Max,511176.0
8,512,RTX 5060,13.3,Base,153645.0
128,2048,RTX 5060,13.3,Pro,340283.0
8,2048,Integrated,16.0,Max,223088.0
32,4096,RTX 5080,14.0,Max,431408.0
64,1024,RTX 5080,16.0,Pro,305070.0
16,256,RTX 5060,13.3,Base,158020.0
32,1024,M5 Max,16.0,Max,324192.0
64,256,RTX 5060,18.0,Pro,223719.0
128,256,Integrated,14.0,Max,233769.0
8,512,Integrated,14.0,Ultra,180327.0
32,2048,RTX 5080,17.3,Ultra,388249.0
16,1024,M5 Max,15.6,Ultra,330810.0
8,4096,M5 Pro,13.3,Pro,334286.0
8,1024,RTX 5080,17.3,Max,303909.0
16,1024,RTX 5080,16.0,Ultra,334279.0
16,256,Integrated,14.0,Max,141354.0
8,512,RTX 5080,14.0,Pro,246617.0
64,512,RTX 5060,13.3,Pro,209414.0
16,1024,M5 Pro,15.6,Pro,225898.0
32,2048,RTX 5060,18.0,Base,249108.0
8,1024,RTX 5060,18.0,Ultra,261707.0
128,2048,M5 Max,18.0,Ultra,465912.0
128,256,Integrated,17.3,Max,255348.0
16,4096,RTX 5080,16.0,Base,388367.0
16,256,M5 Pro,16.0,Max,232310.0
8,2048,RTX 5080,14.0,Base,287317.0
32,512,RTX 5080,13.3,Pro,253401.0
16,4096,RTX 5080,13.3,Pro,392344.0
16,4096,M5 Max,15.6,Ultra,467581.0
64,1024,RTX 5060,16.0,Max,265030.0
16,512,RTX 5060,14.0,Pro,178031.0
128,512,Integrated,14.0,Base,207761.0
16,1024,M5 Pro,17.3,Base,200116.0
16,512,Integrated,14.0,Base,102397.0
16,512,RTX 5080,16.0,Ultra,316881.0
64,256,Integrated,18.0,Ultra,220268.0
64,1024,Integrated,16.0,Ultra,259156.0
16,2048,M5 Max,17.3,Max,357351.0
32,512,Integrated,14.0,Max,177958.0
32,512,Integrated,13.3,Pro,139672.0
16,4096,M5 Max,15.6,Ultra,461618.0
16,512,Integrated,14.0,Max,158051.0
16,256,RTX 5060,17.3,Max,214166.0
64,256,M5 Max,18.0,Base,276585.0
8,2048,RTX 5060,14.0,Pro,229755.0
32,256,RTX 5080,13.3,Ultra,309062.0
64,1024,M5 Max,16.0,Base,297012.0
64,2048,RTX 5080,15.6,Ultra,419126.0
8,4096,M5 Max,14.0,Max,418863.0
8,2048,RTX 5080,18.0,Pro,306168.0
128,2048,RTX 5060,18.0,Ultra,393016.0
16,1024,M5 Max,13.3,Pro,262077.0
16,1024,M5 Max,13.3,Max,309816.0
64,2048,M5 Max,15.6,Max,383579.0
128,512,RTX 5060,16.0,Pro,267666.0
16,2048,M5 Max,13.3,Pro,315474.0
8,512,Integrated,13.3,Base,106889.0
8,4096,M5 Pro,17.3,Base,318631.0
16,1024,M5 Max,16.0,Base,249631.0
8,2048,Integrated,16.0,Max,212126.0
8,512,M5 Max,14.0,Max,282768.0
8,4096,M5 Max,17.3,Max,434532.0
32,512,M5 Max,15.6,Base,250584.0
64,256,RTX 5060,14.0,Pro,217514.0
64,2048,RTX 5080,14.0,Pro,356669.0
128,2048,RTX 5060,14.0,Base,305623.0
32,1024,RTX 5060,14.0,Base,204057.0
64,512,M5 Pro,18.0,Max,283741.0
32,4096,M5 Pro,14.0,Pro,362638.0
8,4096,RTX 5060,14.0,Max,356128.0
32,1024,M5 Pro,13.3,Max,263815.0
128,4096,M5 Pro,17.3,Max,469764.0
8,1024,M5 Pro,13.3,Pro,213900.0
8,1024,M5 Max,18.0,Ultra,327284.0
128,1024,Integrated,17.3,Max,277743.0
16,2048,M5 Pro,15.6,Pro,260405.0
64,2048,RTX 5060,14.0,Max,313749.0
64,512,RTX 5080,14.0,Ultra,352913.0
64,2048,RTX 5080,14.0,Pro,354021.0
32,4096,RTX 5060,13.3,Ultra,386231.0
8,2048,RTX 5080,17.3,Base,287837.0
16,4096,RTX 5060,13.3,Max,349071.0
128,512,RTX 5060,17.3,Max,307640.0
8,256,RTX 5080,16.0,Pro,242322.0
8,512,M5 Max,15.6,Max,280471.0
128,2048,RTX 5060,16.0,Pro,328194.0
64,512,M5 Pro,14.0,Max,268742.0
16,256,M5 Pro,16.0,Base,169803.0
32,1024,M5 Max,17.3,Base,271394.0
128,1024,Integrated,14.0,Pro,240581.0
8,512,M5 Max,13.3,Base,224890.0
32,4096,M5 Max,14.0,Pro,411959.0
8,256,RTX 5060,14.0,Base,135691.0
16,256,RTX 5080,18.0,Max,281265.0
128,256,RTX 5080,17.3,Pro,337005.0
64,4096,M5 Pro,17.3,Ultra,451022.0
64,1024,Integrated,13.3,Base,171340.0
128,1024,RTX 5080,17.3,Base,349949.0
64,1024,RTX 5080,14.0,Base,292099.0
8,2048,RTX 5060,17.3,Ultra,311409.0
64,4096,M5 Pro,14.0,Max,403347.0
128,1024,M5 Pro,18.0,Ultra,372719.0
32,2048,RTX 5080,18.0,Base,306696.0
128,2048,RTX 5060,14.0,Max,353571.0
16,256,M5 Max,14.0,Ultra,296406.0
16,512,Integrated,14.0,Pro,139181.0
8,1024,Integrated,13.3,Max,170186.0
16,4096,RTX 5080,17.3,Pro,405570.0
8,1024,M5 Pro,17.3,Base,196851.0
8,2048,M5 Max,16.0,Pro,305312.0
64,4096,M5 Max,17.3,Max,461601.0
128,4096,Integrated,18.0,Pro,374737.0
128,512,Integrated,18.0,Base,218127.0
8,512,M5 Pro,16.0,Ultra,259728.0
8,512,Integrated,13.3,Base,106735.0
32,512,RTX 5060,17.3,Max,225247.0
16,4096,M5 Pro,14.0,Base,330719.0
8,1024,Integrated,15.6,Pro,145073.0
32,512,M5 Max,14.0,Base,249315.0
32,4096,RTX 5060,16.0,Pro,343195.0
128,4096,Integrated,13.3,Ultra,423991.0
64,4096,M5 Pro,14.0,Ultra,449607.0
64,512,RTX 5060,14.0,Pro,213038.0
128,4096,M5 Pro,18.0,Pro,441830.0
16,2048,M5 Pro,18.0,Base,251708.0
128,1024,Integrated,18.0,Ultra,307038.0
16,2048,M5 Pro,13.3,Pro,257018.0
64,4096,RTX 5080,13.3,Base,402913.0
8,512,RTX 5060,18.0,Pro,184121.0
16,512,M5 Max,14.0,Base,238760.0
128,4096,RTX 5060,15.6,Pro,416937.0
64,4096,Integrated,17.3,Ultra,378747.0
32,256,M5 Pro,16.0,Ultra,269113.0
64,256,Integrated,16.0,Max,191442.0
128,512,Integrated,18.0,Base,203127.0
32,512,Integrated,17.3,Pro,149900.0
64,4096,M5 Pro,16.0,Base,376778.0
64,4096,Integrated,15.6,Ultra,376943.0
128,4096,RTX 5060,17.3,Max,456312.0
32,2048,RTX 5060,18.0,Base,250174.0
16,2048,M5 Pro,15.6,Ultra,333490.0
128,2048,RTX 5060,17.3,Max,371312.0
128,256,RTX 5060,15.6,Ultra,325796.0
16,1024,M5 Max,17.3,Pro,284001.0
32,1024,RTX 5060,17.3,Max,255158.0
64,256,M5 Pro,18.0,Max,263745.0
16,4096,M5 Max,13.3,Ultra,462022.0
32,2048,RTX 5060,17.3,Ultra,324841.0
64,4096,RTX 5080,13.3,Ultra,488635.0
128,4096,M5 Pro,16.0,Base,420667.0
128,256,M5 Max,17.3,Ultra,401022.0
32,2048,RTX 5080,17.3,Max,354350.0
128,4096,RTX 5080,16.0,Max,514751.0
8,4096,RTX 5060,17.3,Max,361352.0
8,2048,M5 Pro,14.0,Max,285781.0
64,4096,RTX 5080,14.0,Ultra,487805.0
128,4096,M5 Max,13.3,Ultra,546112.0
32,4096,M5 Max,13.3,Max,431592.0
32,1024,Integrated,17.3,Pro,161787.0
128,2048,Integrated,15.6,Pro,287509.0
8,256,RTX 5060,16.0,Pro,172420.0
64,256,M5 Pro,16.0,Max,260029.0
128,4096,Integrated,13.3,Pro,354884.0
32,4096,RTX 5080,15.6,Base,393811.0
16,256,M5 Max,17.3,Pro,256365.0
8,1024,M5 Pro,15.6,Pro,214444.0
128,4096,M5 Pro,15.6,Base,415625.0
128,1024,M5 Pro,14.0,Base,281609.0
16,2048,RTX 5080,13.3,Base,300629.0
8,512,Integrated,18.0,Max,170238.0
64,2048,Integrated,17.3,Max,266895.0
16,256,RTX 5080,16.0,Max,281300.0
8,4096,RTX 5080,17.3,Pro,387512.0
64,4096,RTX 5080,16.0,Ultra,494319.0
128,256,M5 Max,16.0,Base,313302.0
8,4096,M5 Pro,14.0,Ultra,390227.0
8,256,Integrated,18.0,Pro,129114.0
64,1024,Integrated,13.3,Pro,191708.0
32,1024,RTX 5080,15.6,Pro,290786.0
128,4096,Integrated,16.0,Ultra,421013.0
32,1024,M5 Pro,17.3,Ultra,304319.0
32,512,RTX 5080,13.3,Ultra,322558.0
16,512,Integrated,15.6,Max,164658.0
128,4096,M5 Pro,16.0,Pro,438617.0
32,2048,RTX 5060,14.0,Pro,252867.0
8,4096,Integrated,15.6,Pro,262448.0
16,1024,M5 Pro,13.3,Max,244143.0
64,1024,M5 Pro,16.0,Max,288458.0
128,1024,RTX 5080,15.6,Pro,359228.0
128,2048,RTX 5080,14.0,Base,374372.0
16,4096,RTX 5060,15.6,Base,299556.0
64,256,RTX 5060,15.6,Max,232950.0
32,512,Integrated,14.0,Base,128471.0
8,512,M5 Pro,14.0,Pro,186140.0
8,256,M5 Pro,14.0,Pro,187797.0
64,2048,RTX 5060,16.0,Max,316580.0
128,4096,RTX 5060,17.3,Max,457808.0
128,1024,RTX 5080,17.3,Max,401971.0
16,512,M5 Max,18.0,Max,282146.0
16,1024,RTX 5060,18.0,Max,244125.0
8,2048,Integrated,17.3,Max,218818.0
64,1024,M5 Max,13.3,Ultra,377155.0
8,256,RTX 5080,13.3,Base,209491.0
32,1024,M5 Max,13.3,Max,308099.0
64,2048,RTX 5080,15.6,Ultra,408326.0
16,1024,RTX 5060,15.6,Pro,196585.0
32,2048,M5 Max,18.0,Max,364476.0
8,2048,Integrated,15.6,Max,226794.0
128,2048,RTX 5060,15.6,Max,361598.0
128,512,Integrated,15.6,Pro,223003.0
64,4096,M5 Max,13.3,Pro,425601.0
16,256,M5 Max,14.0,Ultra,309928.0
8,256,RTX 5060,14.0,Pro,163446.0
64,256,M5 Max,16.0,Pro,291543.0
128,256,RTX 5080,14.0,Ultra,394198.0
128,2048,RTX 5060,13.3,Max,357606.0
128,2048,RTX 5060,15.6,Base,307107.0
32,512,Integrated,16.0,Max,177883.0
64,1024,RTX 5060,15.6,Pro,250640.0
64,4096,Integrated,13.3,Base,291990.0
32,2048,M5 Pro,14.0,Max,314336.0
32,2048,M5 Pro,13.3,Ultra,335574.0
64,2048,RTX 5060,17.3,Ultra,353569.0
128,256,RTX 5080,14.0,Pro,327477.0
64,512,M5 Max,17.3,Max,317729.0
64,2048,RTX 5080,15.6,Base,329774.0
128,4096,M5 Max,17.3,Base,470264.0
8,256,Integrated,17.3,Max,145357.0
64,512,M5 Max,13.3,Pro,287149.0
32,512,Integrated,18.0,Base,132930.0
128,4096,M5 Pro,18.0,Max,480652.0
32,512,RTX 5080,16.0,Max,302423.0
128,4096,RTX 5080,17.3,Ultra,547685.0
128,1024,M5 Pro,14.0,Max,335984.0
64,1024,M5 Max,15.6,Pro,312208.0
128,256,M5 Max,13.3,Pro,335789.0
16,256,M5 Pro,18.0,Ultra,262176.0
128,4096,Integrated,14.0,Max,384829.0
128,4096,RTX 5060,18.0,Ultra,491445.0
8,2048,Integrated,15.6,Max,216029.0
32,1024,Integrated,15.6,Pro,165453.0
64,2048,RTX 5060,17.3,Ultra,347174.0
128,256,Integrated,14.0,Pro,217095.0
8,512,M5 Max,17.3,Max,283188.0
64,4096,Integrated,13.3,Pro,314582.0
128,2048,M5 Max,13.3,Max,440884.0
32,4096,Integrated,13.3,Pro,292692.0
8,2048,M5 Pro,17.3,Base,242888.0
32,1024,RTX 5060,17.3,Ultra,273622.0
64,4096,RTX 5060,14.0,Max,392500.0
8,1024,M5 Max,17.3,Base,242975.0
64,256,RTX 5080,14.0,Pro,278715.0
64,256,Integrated,13.3,Pro,161309.0
128,256,Integrated,14.0,Pro,201046.0
128,2048,RTX 5080,14.0,Max,429704.0
32,256,RTX 5060,18.0,Ultra,253108.0
8,4096,Integrated,18.0,Max,313609.0
128,256,M5 Max,18.0,Base,320435.0
8,1024,RTX 5080,13.3,Pro,258445.0
32,512,M5 Pro,14.0,Ultra,272981.0
8,1024,M5 Max,16.0,Pro,261978.0
64,2048,RTX 5060,16.0,Base,264723.0
16,1024,M5 Max,18.0,Ultra,336688.0
128,512,RTX 5060,15.6,Pro,269448.0
128,256,Integrated,18.0,Max,243261.0
128,1024,M5 Pro,13.3,Max,344679.0
32,2048,RTX 5060,13.3,Max,285246.0
64,2048,RTX 5060,17.3,Ultra,345286.0
128,512,RTX 5080,15.6,Base,326386.0
8,2048,RTX 5080,14.0,Ultra,371406.0
128,256,RTX 5060,17.3,Pro,274627.0
64,2048,RTX 5060,16.0,Base,273970.0
16,4096,M5 Max,16.0,Ultra,466963.0
64,256,RTX 5080,14.0,Max,317459.0
16,4096,Integrated,16.0,Max,308530.0
32,256,M5 Pro,13.3,Base,180535.0
8,4096,M5 Pro,15.6,Pro,344159.0
32,4096,RTX 5080,16.0,Max,441723.0
8,1024,Integrated,13.3,Pro,152239.0
128,4096,Integrated,14.0,Ultra,428471.0
16,256,RTX 5080,14.0,Ultra,305738.0
64,512,M5 Pro,14.0,Base,227137.0
32,1024,RTX 5080,16.0,Base,263744.0
128,4096,RTX 5060,17.3,Max,443242.0
16,256,M5 Max,16.0,Base,219935.0
64,2048,M5 Pro,15.6,Base,285724.0
128,512,RTX 5060,17.3,Max,312641.0
128,4096,M5 Pro,15.6,Max,466783.0
32,256,RTX 5060,15.6,Ultra,247677.0
16,2048,Integrated,16.0,Max,218676.0
16,256,M5 Pro,17.3,Base,174663.0
8,2048,RTX 5080,18.0,Base,298382.0
16,1024,RTX 5060,17.3,Base,192693.0
128,2048,RTX 5060,17.3,Ultra,392827.0
64,1024,M5 Max,14.0,Pro,300967.0
16,2048,RTX 5080,16.0,Ultra,380751.0
8,1024,Integrated,14.0,Base,120187.0
128,256,M5 Max,13.3,Max,362939.0
16,4096,M5 Pro,13.3,Pro,337764.0
128,512,M5 Pro,14.0,Max,326073.0
32,512,Integrated,15.6,Base,133503.0
16,512,Integrated,17.3,Base,126548.0
32,2048,M5 Pro,14.0,Base,250833.0
32,1024,Integrated,13.3,Base,146758.0
64,4096,RTX 5080,13.3,Pro,434698.0
16,1024,RTX 5080,14.0,Base,258901.0
8,4096,M5 Pro,18.0,Max,371127.0
8,512,RTX 5060,15.6,Ultra,231934.0
8,4096,M5 Max,16.0,Pro,394698.0
64,1024,M5 Max,16.0,Pro,318696.0
16,512,RTX 5080,13.3,Ultra,303438.0
32,512,RTX 5060,15.6,Base,177052.0
32,512,RTX 5060,16.0,Base,185425.0
8,4096,M5 Max,13.3,Base,360415.0
16,1024,M5 Pro,17.3,Ultra,280778.0
8,2048,RTX 5060,13.3,Ultra,289118.0
